,time,order,order_kind,function_code,order_price,order_volume
2885,94853920,3928285,0,S,24400,20000
2886,94854080,3928483,0,B,22500,1000
2887,94855110,3930603,0,B,22500,1000
2888,94855300,3930970,0,S,22500,1300
2889,94856640,3933098,0,B,22400,1200
2890,94857540,3934535,0,S,22400,1450
2891,94859420,3937913,0,B,22000,1000
2892,94901880,3942480,0,S,24700,1000
2893,94901950,3942636,0,B,22400,4200
2894,94903620,3945323,0,B,22500,1200
2895,94905890,3949389,0,B,22300,25100
2896,94906670,3950777,0,B,22400,100
2897,94909280,3955492,0,B,22300,1000
2898,94909840,3956566,0,B,22500,1000
2899,94910770,3958380,0,B,22200,10000
2900,94913050,3962466,0,S,24800,1300
2901,94913120,3962602,0,B,22800,1100
2902,94914070,3964408,0,B,22500,1000
2903,94915390,3966469,0,B,22500,5000
2904,94916030,3967608,0,B,21800,5000
2905,94922140,3978750,0,S,24800,500
2906,94923800,3981544,0,S,22500,5000
2907,94925020,3983794,0,B,22500,1100
2908,94927490,3987797,0,S,23000,4100
2909,94929930,3992186,0,B,22300,2000
2910,94933490,3998283,0,B,22400,20000
2911,94933900,3999007,0,B,22400,10000
2912,94934220,3999692,0,B,22500,3000
2913,94934440,4000105,0,S,22700,4100
2914,94934580,4000325,0,B,22500,5600
2915,94935210,4001300,0,B,22000,12000
2916,94936210,4002960,0,S,22400,10000
2917,94936520,4003644,0,B,22500,1000
2918,94937900,4006080,0,B,22200,40000
2919,94940940,4011046,0,S,22500,4800
2920,94942060,4012675,0,B,22400,1000
2921,94942690,4013639,0,B,22400,10000
2922,94943270,4014770,0,S,22700,30000
2923,94943910,4015992,0,B,22400,7000
2924,94944570,4016965,0,S,22500,4800
2925,94945640,4018654,0,B,22000,100000
2926,94946810,4020926,0,B,22400,500
2927,94947110,4021360,0,B,22500,1100
2928,94949590,4025686,0,B,22500,600
2929,94950960,4027981,0,B,22000,25000
2930,94952850,4031405,0,S,22500,5400
2931,94955180,4035487,0,B,22300,500
2932,94955180,4035503,0,B,22500,10000
2933,94955310,4035897,0,B,22400,4500
2934,94955410,4036170,0,B,22400,3000
2935,94958020,4041660,0,B,20500,1000
2936,94958130,4041970,0,B,22500,1000
2937,94958180,4042127,0,S,22400,2000
2938,94958950,4044480,0,S,22600,3000
2939,94959540,4045965,0,S,24800,2100
2940,95000930,4049798,0,B,22400,1000
2941,95001320,4051315,0,B,22500,2000
2942,95002460,4054076,0,B,21900,5000
2943,95002830,4054984,0,B,22500,22200
2944,95003640,4056851,0,B,22500,300
2945,95003680,4056931,0,B,22500,4300
2946,95003750,4057126,0,B,22200,500
2947,95005460,4062231,0,B,22500,10000
2948,95005540,4062379,0,B,22500,2000
2949,95006820,4065400,0,B,22400,600
2950,95007050,4066153,0,S,23200,1200
2951,95008150,4068861,0,B,22500,12600
2952,95009540,4071823,0,B,22500,1100
2953,95009620,4072044,0,S,22500,100
2954,95009950,4072877,0,S,22600,400
2955,95010510,4074498,0,B,22500,1500
2956,95010690,4074842,0,B,22200,2000
2957,95011210,4075849,0,B,22100,500
2958,95011420,4076192,0,B,21000,400
2959,95013100,4080072,0,B,22000,2000
2960,95013490,4081365,0,S,22500,4000
2961,95017050,4089282,0,S,24800,50000
2962,95017170,4089583,0,S,22900,1000
2963,95018450,4092008,0,S,22500,200
2964,95019510,4095512,0,B,22500,57100
2965,95020300,4097379,0,B,22500,1200
2966,95021610,4100039,0,B,22800,300
2967,95022090,4101348,0,S,22400,11100
2968,95022430,4102524,0,S,24800,3000
2969,95024010,4105635,0,B,22500,2000
2970,95024110,4105836,0,S,23500,10000
2971,95024980,4108242,0,B,22500,31000
2972,95028370,4117715,0,S,22800,10000
2973,95029660,4120930,0,S,22500,19200
2974,95029750,4121061,0,S,22500,1000
2975,95030230,4121999,0,S,23000,6500
2976,95030330,4122163,0,S,22500,15900
2977,95031630,4126399,0,B,22500,1100
2978,95033980,4131708,0,B,22400,1200
2979,95034220,4132594,0,B,22400,13000
2980,95034310,4132909,0,B,22500,17700
2981,95035900,4136450,0,S,24500,10000
2982,95039130,4143143,0,B,22500,12400
2983,95039680,4144238,0,B,22400,1600
2984,95041380,4148201,0,S,24800,31100
2985,95042360,4150094,0,B,22500,1100
2986,95048220,4162459,0,B,22500,1600
2987,95048870,4163991,0,B,22400,10300
2988,95050400,4167085,0,B,22500,700
2989,95050810,4167878,0,B,22400,200
2990,95053400,4173221,0,B,22500,1000
2991,95054880,4175837,0,S,22700,15000
2992,95055040,4176225,0,S,22500,1200
2993,95059560,4185113,0,B,22100,4500
2994,95101480,4189438,0,B,21800,1000
2995,95102180,4190654,0,B,22500,6000
2996,95102900,4191946,0,S,24800,2000
2997,95104360,4195319,0,B,22500,1200
2998,95106290,4199036,0,S,22900,100000
2999,95106840,4200258,0,S,23700,500
3000,95107550,4202146,0,B,22400,1000
3001,95114980,4217930,0,B,22500,47200
3002,95115640,4219316,0,B,22400,100
3003,95116080,4220724,0,B,22500,1100
3004,95118490,4226360,0,B,22400,2800
3005,95118620,4226698,0,B,22500,200
3006,95118660,4226796,0,S,22500,800
3007,95118670,4226820,0,S,22600,100
3008,95118690,4226870,0,S,22600,100
3009,95119140,4228452,0,B,22200,4000
3010,95120840,4232614,0,B,22400,26700
3011,95121600,4234296,0,B,22500,5000
3012,95121670,4234506,0,S,22500,500
3013,95122630,4237835,0,B,22500,3000
3014,95123640,4240104,0,S,22600,5000
3015,95127160,4248279,0,B,22600,1000
3016,95127600,4249217,0,B,22500,5100
3017,95127680,4249387,0,S,22500,25300
3018,95128010,4250298,0,S,23400,500
3019,95128370,4251606,0,B,22400,500
3020,95128650,4252239,0,S,22500,200
3021,95130710,4256307,0,B,22500,2700
3022,95131920,4260103,0,B,22500,100
3023,95131950,4260165,0,B,22500,600
3024,95132410,4261101,0,S,22800,5000
3025,95133670,4263589,0,B,22500,17600
3026,95133740,4263784,0,B,22500,100
3027,95133750,4263897,0,B,22500,200
3028,95134790,4266891,0,S,22500,437900
3029,95135420,4268218,0,B,22500,300
3030,95138170,4274620,0,B,22500,1000
3031,95138710,4275502,0,B,22200,10000
3032,95141700,4282161,0,S,22400,2100
3033,95142410,4283398,0,S,22500,22800
3034,95142530,4283634,0,S,22700,2000
3035,95145690,4290223,0,B,22400,100
3036,95145960,4290879,0,S,22400,20100
3037,95148420,4295548,0,S,24000,2000
3038,95149170,4297182,0,B,22500,1200
3039,95149950,4298632,0,S,22400,21000
3040,95151920,4301966,0,B,22500,2000
3041,95152200,4302548,0,B,22400,1000
3042,95152490,4303098,0,S,22900,6200
3043,95156050,4309748,0,S,24800,700
3044,95158000,4312978,0,S,22500,65800
3045,95158850,4314771,0,B,22400,1500
3046,95200420,4317369,0,B,22500,1000
3047,95201350,4319708,0,B,20300,300
3048,95201500,4320097,0,S,22600,23600
3049,95202260,4321386,0,S,22500,100
3050,95204200,4324950,0,B,22400,100
3051,95204700,4325928,0,S,22500,1000
3052,95205040,4326461,0,B,22500,10000
3053,95207050,4330335,0,S,22500,36800
3054,95208200,4332445,0,B,22500,10300
3055,95208440,4332759,0,B,22400,2200
3056,95211570,4338115,0,B,22500,1000
3057,95211570,4338119,0,B,22500,1100
3058,95212390,4339507,0,B,22400,4000
3059,95212880,4340485,0,S,22500,8700
3060,95214990,4344507,0,S,22900,17700
3061,95215000,4344520,0,B,22400,31400
3062,95215150,4344737,0,B,22400,12000
3063,95221100,4355022,0,B,22400,2900
3064,95221940,4356614,0,S,22500,1600
3065,95222230,4357331,0,B,22500,1000
3066,95222530,4357996,0,S,22500,10000
3067,95222890,4358520,0,B,22400,5000
3068,95223360,4359390,0,B,22400,3000
3069,95223640,4359796,0,B,22500,100
3070,95223710,4359910,0,B,22400,4500
3071,95226940,4366093,0,S,22500,1000
3072,95230790,4373555,0,S,22500,6000
3073,95231340,4374940,0,S,22400,4100
3074,95231910,4375991,0,B,22500,200
3075,95232020,4376215,0,B,22300,5000
3076,95232070,4376394,0,B,22400,800
3077,95233320,4378433,0,B,22500,1000
3078,95233750,4379168,0,B,22400,100
3079,95234560,4380984,0,B,22500,1000
3080,95236060,4383057,0,B,22300,2000
3081,95238670,4387388,0,B,22400,19400
3082,95244320,4396194,0,B,22500,1200
3083,95247690,4401346,0,S,22500,3000
3084,95247920,4401601,0,S,22500,10000
3085,95248960,4403351,0,S,22500,25000
3086,95250640,4405948,0,B,22500,2000
3087,95255070,4412563,0,B,22500,1200
3088,95256170,4414198,0,B,20300,2000
3089,95258070,4417094,0,S,24800,2000
3090,95258700,4418163,0,S,24800,13800
3091,95259900,4419945,0,B,22300,26800
3092,95305050,4428090,0,B,22500,1000
3093,95305510,4428757,0,B,22300,10000
3094,95305790,4429135,0,S,22500,21100
3095,95306190,4429667,0,B,22500,900
3096,95307020,4431065,0,B,22200,28600
3097,95307340,4431582,0,S,24300,13100
3098,95308240,4433075,0,S,22400,27000
3099,95309300,4434541,0,S,22500,2300
3100,95309700,4435177,0,S,22500,4300
3101,95310020,4435784,0,B,22000,2500
3102,95310120,4435967,0,S,22500,10000
3103,95311280,4437904,0,B,22500,100
3104,95312010,4438866,0,B,21900,48000
3105,95313750,4441683,0,S,23900,800
3106,95316890,4446583,0,S,22500,10000
3107,95317330,4447221,0,B,22500,1100
3108,95317770,4447797,0,S,22500,5000
3109,95322490,4454653,0,B,22500,3000
3110,95324970,4458634,0,B,22300,20000
3111,95326930,4461507,0,B,22500,111400
3112,95327810,4462812,0,S,23000,1600
3113,95327980,4463222,0,B,22400,800
3114,95328290,4463907,0,B,22500,1200
3115,95329650,4465855,0,S,22800,5100
3116,95332340,4470165,0,S,22600,5000
3117,95333350,4471530,0,B,22500,100
3118,95333640,4471928,0,S,22600,3000
3119,95335660,4475122,0,S,22400,69400
3120,95336650,4476712,0,B,22500,10000
3121,95337950,4479067,0,S,22500,90200
3122,95339420,4481010,0,B,22500,1100
3123,95340220,4482417,0,B,22500,10000
3124,95340430,4482798,0,S,22500,10000
3125,95342510,4485687,0,S,23200,3000
3126,95343490,4487449,0,B,22400,1600
3127,95345160,4489769,0,S,23000,10000
3128,95347250,4492981,0,S,22700,3600
3129,95350200,4497855,0,B,22500,1100
3130,95351150,4499101,0,B,22500,600
3131,95351170,4499117,0,B,21900,4700
3132,95352210,4500772,0,S,22400,20600
3133,95354130,4503435,0,S,22500,8100
3134,95356440,4507037,0,B,22400,900
3135,95357900,4509213,0,B,22200,10000
3136,95359330,4511512,0,S,22500,3700
3137,95359360,4511533,0,S,24800,5000
3138,95359650,4511935,0,B,22400,3000
3139,95400170,4512747,0,B,21700,500
3140,95400590,4513492,0,B,22400,2200
3141,95401100,4514512,0,B,22400,12000
3142,95401320,4514952,0,B,22500,1100
3143,95403560,4518389,0,B,22000,4800
3144,95406650,4523443,0,S,22400,10200
3145,95406830,4523765,0,B,22400,10000
3146,95407170,4524439,0,B,22000,400
3147,95407490,4524992,0,B,21800,10000
3148,95408360,4526362,0,S,22500,1000
3149,95410550,4529889,0,B,22200,1000
3150,95410750,4530157,0,B,22400,10000
3151,95412540,4532789,0,B,22500,1000
3152,95413930,4535044,0,B,22400,1000
3153,95414150,4535330,0,S,22500,10100
3154,95420850,4545335,0,B,22300,2300
3155,95420870,4545365,0,S,22700,800
3156,95423100,4548722,0,B,22500,1100
3157,95423280,4548953,0,B,20500,1500
3158,95424630,4550876,0,S,23200,2000
3159,95424990,4551380,0,S,22500,4500
3160,95426450,4553540,0,B,22400,9900
3161,95427720,4555271,0,S,22500,5000
3162,95429150,4557477,0,B,22300,400
3163,95433830,4564957,0,S,22800,2000
3164,95434240,4565762,0,B,22500,1000
3165,95434710,4566494,0,B,22500,100
3166,95435600,4567703,0,B,21500,20000
3167,95435890,4568052,0,B,22200,10000
3168,95436600,4569253,0,S,23000,1600
3169,95436870,4569659,0,B,22000,3000
3170,95436950,4569776,0,B,22300,4900
3171,95437480,4570727,0,B,22400,10000
3172,95438760,4572304,0,S,22600,5000
3173,95445860,4582583,0,B,22500,1100
3174,95446360,4583540,0,B,22200,1500
3175,95448490,4586462,0,B,22300,1000
3176,95449020,4587449,0,B,22500,3700
3177,95452050,4592213,0,S,22600,4500
3178,95454190,4595428,0,B,21900,500
3179,95454660,4596122,0,B,22300,15100
3180,95455390,4597715,0,B,22500,2100
3181,95456580,4599922,0,B,22500,1100
3182,95457330,4601327,0,S,22500,25000
3183,95500280,4608879,0,S,23200,1900
3184,95501340,4612378,0,B,22400,5000
3185,95503150,4616102,0,B,21800,500
3186,95504030,4617980,0,B,22400,100
3187,95505470,4621077,0,B,20300,6300
3188,95506150,4622335,0,S,22500,100
3189,95506730,4623769,0,S,22600,400
3190,95507460,4625768,0,B,22500,1100
3191,95512470,4635542,0,B,22300,10000
3192,95513130,4637383,0,S,22500,3300
3193,95513490,4638412,0,S,22500,2000
3194,95514840,4640730,0,S,22400,1000
3195,95516140,4643503,0,B,22400,25100
3196,95518370,4647864,0,S,22500,15000
3197,95518600,4648277,0,B,22500,1000
3198,95519770,4651243,0,B,22500,100
3199,95525930,4664715,0,S,23000,3700
3200,95526020,4664854,0,B,22300,10300
3201,95527700,4668249,0,B,22400,100
3202,95529380,4672096,0,B,22500,1100
3203,95530180,4673556,0,S,22600,2000
3204,95531570,4677307,0,B,22400,35500
3205,95532230,4678706,0,S,22800,1200
3206,95532450,4679152,0,S,22600,6600
3207,95532970,4680198,0,B,22400,100000
3208,95535560,4685563,0,S,22500,10000
3209,95535930,4686185,0,S,23500,96600
3210,95535980,4686256,0,S,22500,12000
3211,95536470,4687364,0,S,22500,8100
3212,95536940,4688513,0,S,23800,37800
3213,95536950,4688584,0,B,22000,10000
3214,95537040,4688834,0,S,22600,2100
3215,95537740,4690310,0,S,22500,5000
3216,95538100,4690937,0,S,22400,5200
3217,95538180,4691087,0,S,22900,1000
3218,95539710,4693816,0,S,22500,45000
3219,95540620,4695920,0,B,22500,1000
3220,95542510,4699153,0,S,22500,9700
3221,95545420,4705035,0,B,22600,3600
3222,95546300,4707008,0,B,22400,200
3223,95546680,4707824,0,B,22500,1900
3224,95547990,4709803,0,B,22500,4000
3225,95548010,4709827,0,B,22500,20000
3226,95549660,4713536,0,S,24800,3600
3227,95551330,4716429,0,B,22500,1000
3228,95551570,4716884,0,B,22500,1100
3229,95555040,4724070,0,B,21500,600
3230,95555210,4724495,0,S,22500,10200
3231,95601440,4736654,0,S,22400,20000
3232,95602710,4739048,0,B,22500,1100
3233,95603220,4739937,0,B,22400,3000
3234,95603580,4740507,0,S,23300,2200
3235,95603850,4741147,0,B,22400,13500
3236,95604590,4743128,0,B,22200,700
3237,95604820,4743683,0,B,20300,1000
3238,95606820,4747590,0,B,22500,400
3239,95608350,4750781,0,B,22500,100
3240,95608470,4750999,0,B,22400,3600
3241,95610730,4755688,0,S,24800,400
3242,95612840,4759541,0,S,24800,100
3243,95613250,4760828,0,B,22100,800
3244,95613440,4761317,0,B,22500,1200
3245,95616480,4768472,0,S,22700,2000
3246,95618330,4772286,0,S,22900,5400
3247,95619210,4775101,0,S,22600,200
3248,95619250,4775206,0,B,21800,100
3249,95619320,4775468,0,S,22600,18500
3250,95620230,4777628,0,S,22500,6000
3251,95620750,4778590,0,S,23400,500
3252,95621040,4779098,0,B,22400,5000
3253,95621520,4780022,0,S,24800,1500
3254,95621540,4780058,0,B,22500,200
3255,95621770,4780864,0,S,22600,36800
3256,95622490,4783297,0,B,21100,5000
3257,95622700,4783774,0,S,22400,3600
3258,95624050,4786724,0,B,22500,100
3259,95624420,4787509,0,B,22500,1000
3260,95627910,4795520,0,B,22400,500
3261,95628470,4797452,0,S,22600,10000
3262,95631250,4802980,0,S,22800,9000
3263,95631420,4803419,0,S,23200,1000
3264,95631460,4803544,0,S,22600,65800
3265,95632630,4805695,0,B,22500,900
3266,95635230,4810695,0,B,22500,1000
3267,95636060,4811986,0,S,22600,10900
3268,95636920,4813507,0,S,22500,22800
3269,95639610,4818047,0,B,22300,100
3270,95639610,4818049,0,B,22400,100
3271,95644790,4826561,0,S,23300,27000
3272,95644970,4826848,0,B,22000,13300
3273,95646320,4829337,0,B,22500,1100
3274,95646600,4829850,0,S,22500,10000
3275,95647280,4830846,0,B,21900,1000
3276,95648880,4833249,0,S,23000,70600
3277,95652060,4838128,0,B,22200,20000
3278,95653940,4841158,0,S,22500,8600
3279,95654890,4842504,0,B,22400,5000
3280,95655680,4843668,0,S,22500,1000
3281,95657140,4845619,0,B,22500,23400
3282,95657510,4846062,0,B,22500,1000
3283,95657590,4846245,0,S,22500,2700
3284,95658460,4847706,0,B,22300,1600
3285,95659050,4848690,0,B,22500,10000
3286,95659510,4849283,0,B,22500,2200
3287,95703740,4856823,0,S,22500,300
3288,95708760,4864294,0,B,22500,1200
3289,95709460,4865152,0,B,22400,1000
3290,95709620,4865383,0,S,22500,500
3291,95712260,4869342,0,S,22600,1000
3292,95713490,4871328,0,S,22400,700
3293,95714820,4873199,0,B,22400,4600
3294,95715670,4874456,0,S,22500,40000
3295,95717670,4877296,0,B,22500,1000
3296,95718680,4878736,0,B,22400,100
3297,95718820,4878951,0,B,22400,5000
3298,95720060,4880777,0,S,22500,6000
3299,95720290,4881104,0,B,22000,700
3300,95720520,4881420,0,B,22500,1000
3301,95722790,4884913,0,B,21300,3300
3302,95722890,4885045,0,B,22500,5000
3303,95722970,4885142,0,B,22600,1200
3304,95724230,4886840,0,B,22400,1900
3305,95724310,4886961,0,S,22400,100
3306,95725410,4888587,0,S,22800,4000
3307,95726240,4889667,0,B,22400,500
3308,95727810,4891920,0,B,22400,9000
3309,95727980,4892259,0,S,22400,10000
3310,95730600,4895759,0,B,21800,5000
3311,95731000,4896368,0,S,22600,100
3312,95731360,4897015,0,B,22500,1100
3313,95731710,4897441,0,B,22400,1500
3314,95732280,4898176,0,B,22500,5900
3315,95732640,4898662,0,B,22500,600
3316,95733360,4899499,0,B,22400,1300
3317,95733660,4899884,0,B,20300,7200
3318,95733690,4899937,0,B,22400,1400
3319,95734400,4901023,0,B,21900,10000
3320,95735910,4902845,0,B,22500,5000
3321,95735940,4902887,0,B,22000,2000
3322,95736070,4903020,0,B,22200,700
3323,95737620,4905352,0,S,22800,5000
3324,95740230,4909019,0,B,21500,10000
3325,95741740,4911179,0,B,22100,200
3326,95742090,4911612,0,S,22500,5300
3327,95742690,4912339,0,B,22500,900
3328,95745300,4915705,0,S,24800,1000
3329,95746070,4916930,0,B,22400,10000
3330,95746950,4918206,0,B,22400,1300
3331,95748160,4919635,0,B,22200,1000
3332,95749410,4921391,0,S,22600,8800
3333,95751310,4923535,0,B,22300,200
3334,95753700,4926658,0,B,22500,1100
3335,95754180,4927232,0,B,22400,6000
3336,95754580,4927649,0,B,22400,5000
3337,95757080,4930980,0,B,22100,3000
3338,95802850,4938673,0,S,22500,13500
3339,95803900,4940039,0,S,22500,5000
3340,95804380,4940943,0,S,22400,150000
3341,95804780,4941480,0,B,22500,1000
3342,95805950,4942921,0,B,21800,4000
3343,95807320,4945016,0,B,22400,60000
3344,95807560,4945312,0,B,20300,500
3345,95809220,4947249,0,S,22800,200
3346,95811530,4950363,0,S,22500,500
3347,95811590,4950422,0,B,21900,100
3348,95812640,4951738,0,B,22400,100
3349,95815580,4955404,0,B,22500,1000
3350,95817280,4957870,0,B,22500,4400
3351,95817890,4958516,0,S,22600,500
3352,95821620,4963526,0,S,22700,300
3353,95823990,4967158,0,B,22400,20100
3354,95824630,4968077,0,B,22400,4500
3355,95826050,4970504,0,B,22400,5000
3356,95826600,4971329,0,B,22500,1000
3357,95827180,4972227,0,B,22400,50000
3358,95827510,4972622,0,B,22400,100
3359,95827690,4972991,0,S,22900,16500
3360,95827900,4973500,0,S,22500,20000
3361,95828030,4973800,0,B,22400,100
3362,95831260,4979219,1,S,0,1100
3363,95831930,4980226,0,B,22500,10000
3364,95833030,4981645,0,B,22800,200
3365,95834180,4983548,0,B,22400,7500
3366,95834930,4984925,1,S,0,1100
3367,95837680,4989539,0,B,22500,1100
3368,95839260,4991795,0,B,22400,1000
3369,95839980,4992771,1,S,0,1100
3370,95841460,4995101,1,S,0,1100
3371,95843560,4998198,0,B,22300,1000
3372,95846250,5001476,0,B,22400,2000
3373,95846350,5001600,0,B,22400,3600
3374,95848440,5004126,0,B,22500,1200
3375,95848450,5004162,0,B,22400,200
3376,95851140,5007458,0,B,22200,50000
3377,95852720,5009513,0,S,22500,800
3378,95853270,5010082,0,S,22700,10000
3379,95853650,5010463,0,B,22300,5000
3380,95854320,5011242,0,B,22400,4000
3381,95855220,5012453,0,S,22800,2600
3382,95855420,5012778,0,B,22400,20000
3383,95857250,5014789,0,S,22500,5000
3384,95857930,5015555,0,B,22400,8000
3385,95857990,5015623,0,B,21500,2000
3386,95859490,5017508,0,B,22500,1100
3387,95900360,5018639,0,B,22400,20000
3388,95904180,5023824,0,S,22500,10000
3389,95906860,5027112,0,B,22400,20000
3390,95907840,5028648,0,S,22500,10000
3391,95909280,5030214,0,B,22400,2000
3392,95909510,5030459,0,B,22700,1000
3393,95910640,5032012,0,B,22500,1200
3394,95911440,5033121,0,B,22400,31000
3395,95911960,5033656,0,B,22200,700
3396,95912210,5034009,0,S,22500,500
3397,95913850,5036187,0,B,22400,200
3398,95915530,5038081,0,S,24800,3900
3399,95916190,5039010,0,B,22300,1000
3400,95920570,5044357,0,B,22300,10000
3401,95921720,5045717,0,B,22400,1400
3402,95922270,5046538,0,B,22500,1200
3403,95922310,5046582,0,S,22400,25000
3404,95923020,5047448,0,B,22100,100
3405,95926820,5052429,0,B,22400,2200
3406,95927130,5052868,0,B,22400,10000
3407,95928230,5054461,0,S,22400,16000
3408,95929220,5055488,0,S,24800,3000
3409,95930690,5057320,0,B,22400,100
3410,95930970,5057719,0,B,22500,200
3411,95931360,5058344,0,B,22400,19600
3412,95931640,5058659,0,B,22400,1000
3413,95932150,5059191,0,B,22400,2000
3414,95932340,5059406,0,B,22500,1000
3415,95932650,5059795,0,B,22400,4300
3416,95932820,5059963,0,B,22500,1000
3417,95934060,5061375,0,S,22500,1000
3418,95934210,5061586,0,B,22200,7500
3419,95936670,5064619,0,S,24800,4500
3420,95937430,5065643,0,B,22400,1000
3421,95938050,5066411,0,B,20800,2000
3422,95938760,5067183,0,B,22300,10000
3423,95940310,5069065,0,S,23300,5000
3424,95940790,5069527,0,S,22500,8000
3425,95942410,5071428,0,B,22600,1800
3426,95943970,5073454,0,B,22400,30600
3427,95944060,5073517,0,B,22500,1100
